,intercolumnar distance ,upper margin,lower margin,exploitation,row number,modular ratio ,interlinear spacing ,weight ,peak number ,modular ratio,class
1047,0.17966700000000002,-0.29123899999999997,0.228514,1.550427,0.17234000000000002,1.394535,0.52218,2.004892,1.155435,1.067459,10
1048,0.17966700000000002,-0.330495,0.530808,-0.314183,0.08296100000000001,-0.01731,0.182426,-0.026657999999999998,0.40708,0.005281,0
1049,0.229043,-0.354049,0.182281,0.210878,0.261718,0.14879,0.333428,-0.013513999999999998,0.126447,0.0776,0
1050,0.031541,0.140576,0.399221,-0.817372,0.261718,-0.723232,0.182426,0.8435600000000001,0.656532,-0.628855,7
1051,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,0.8962370000000001,0.6354310000000001,-0.9511809999999999,0.032902,0.5787439999999999,0
1052,-0.042522000000000004,-0.11066199999999998,0.40989,1.097277,0.261718,0.397939,0.484429,1.4857639999999999,0.594169,0.20649299999999998,0
1053,-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,1.26996,0.257927,-0.46725200000000006,-0.154186,1.124154,0
1054,-0.042522000000000004,-0.322644,0.310311,0.28729299999999997,0.261718,0.564038,0.220177,-0.133967,-0.154186,0.5087510000000001,5
1055,0.080916,-0.142067,0.17161099999999999,-0.470713,0.261718,-0.22493400000000002,-0.308329,-1.09903,-0.777816,0.10126399999999999,5
1056,0.117948,-0.220579,0.367214,0.914608,0.261718,-0.183409,0.295677,1.003601,0.687713,-0.199138,0
1057,0.117948,-0.212727,0.23206999999999997,0.807221,-1.0789549999999999,0.9654450000000001,-0.106993,0.17508800000000002,0.126447,1.0849030000000002,0
1058,-0.054866,0.313302,0.05425,0.218427,0.261718,-0.14188399999999998,0.182426,1.446078,0.375899,-0.10622899999999999,6
1059,-0.054866,0.179832,0.23918299999999998,-1.170087,0.261718,0.397939,0.182426,0.572793,1.155435,0.379388,0
1060,0.117948,-0.212727,0.23206999999999997,0.807221,-1.0789549999999999,-0.058835000000000005,0.182426,1.330789,0.219991,-0.028076,5
1061,0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,0.813187,0.484429,0.744696,-0.154186,0.568364,0
1062,0.24138600000000002,-0.322644,0.310311,0.49055,0.261718,0.730137,0.597681,0.760714,-0.185368,0.43074300000000004,0
1063,-0.153617,-0.840822,0.139604,-0.9719030000000001,0.17234000000000002,-1.2630549999999998,-0.081827,0.13786800000000002,1.810246,-0.989967,10
1064,0.031541,-0.346197,-0.009765000000000001,1.029902,0.08296100000000001,1.228436,0.182426,0.161244,0.064084,1.143153,0
1065,0.043885,0.407516,0.047137,0.460921,0.261718,-0.14188399999999998,0.55993,0.422187,-0.154186,-0.313517,5
1066,-3.498799,3.8463339999999997,0.185837,-1.0706959999999999,-4.9222150000000005,-0.515608,1.163937,1.121472,0.344717,-0.916587,0
1067,0.068573,-0.20487600000000003,0.424116,1.412158,0.261718,0.564038,0.333428,1.704089,0.500624,0.46447299999999997,0
1068,-0.116585,-0.338346,0.584154,1.1438840000000001,0.797987,0.564038,-1.403091,0.535263,0.438262,1.617558,11
1069,-3.4370800000000004,-0.024299,5.196809,-1.63562,-3.3134080000000004,-1.22153,1.050686,3.074507,-3.802418,-1.462721,0
1070,0.019197,0.09346900000000001,0.47390600000000005,1.8972950000000002,0.17234000000000002,0.647088,0.144676,0.964673,1.9661540000000002,0.654173,10
1071,0.25373,0.336855,0.086258,-0.9795709999999999,0.261718,0.564038,0.144676,-1.027503,-0.029461,0.551872,6
1072,0.229043,0.124874,0.182281,0.686496,0.261718,0.231839,0.7864329999999999,0.6752279999999999,-0.341275,-0.081444,0
1073,-0.030177999999999996,-0.063555,0.27474699999999996,-0.394925,0.261718,-1.013906,0.031425,0.264923,0.282354,-0.81718,5
1074,0.056228999999999994,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,0.14879,0.371178,0.478259,0.18880999999999998,0.057998,0
1075,0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.01731,0.220177,0.170952,0.157628,-0.019239,0
1076,-0.33877399999999996,-0.09496,0.527252,1.8572520000000001,-1.257711,1.186911,-1.403091,-0.016387,1.061891,2.275635,10
1077,0.031541,0.117022,-0.17691600000000002,-0.620739,-1.168333,1.768258,0.295677,0.046169,0.095265,1.550869,0
1078,0.809204,-0.16562000000000002,0.025799000000000002,0.7121270000000001,0.887365,-0.723232,-1.2898399999999999,-0.27119499999999996,1.591976,0.21091700000000002,8
1079,0.21669899999999997,-0.424709,0.306755,-0.043282999999999995,0.261718,-0.10036,0.484429,0.285464,0.032902,-0.232519,5
1080,0.09326,-0.38545300000000005,0.352988,0.546705,0.261718,0.024215,0.295677,0.511265,0.344717,-0.018009999999999998,0
1081,-0.00549,-0.660245,0.345875,-0.27058899999999997,0.261718,0.730137,0.710932,-0.852434,-0.746634,0.371684,0
1082,0.117948,0.289748,0.392108,-1.747095,0.261718,0.9792860000000001,0.710932,1.327256,-0.060641999999999995,0.596959,0
1083,0.14263599999999999,-0.29123899999999997,-3.210528,-2.167812,0.351096,-1.096956,-0.081827,-0.9375899999999999,-0.341275,-0.8441120000000001,5
1084,0.117948,-0.189174,0.029355000000000003,0.763359,0.887365,0.522513,-0.9878370000000001,1.6588319999999999,1.8414279999999998,1.2661149999999999,8
1085,-0.042522000000000004,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,1.186911,-1.818346,-0.8416969999999999,0.62535,2.636892,11
1086,0.09326,0.054213,0.37432600000000005,0.37892600000000004,0.261718,-2.633375,-0.006326,-3.179565,-2.9917,-2.294018,4
1087,-0.00549,0.054213,0.32098000000000004,0.804804,0.17234000000000002,-0.01731,0.7864329999999999,0.732232,1.747883,-0.312203,10
1088,0.661077,-0.09496,0.015130000000000001,0.751961,0.976743,-0.058835000000000005,-1.138838,-1.151062,0.001721,0.803668,8
1089,0.327793,0.336855,-0.020434,1.086893,0.261718,-0.432558,0.106925,0.6089829999999999,-0.247731,-0.32847800000000005,0
1090,-0.128929,0.705861,0.413447,2.004055,0.6192300000000001,1.4360600000000001,-1.516343,0.008367,0.251173,2.642039,11
1091,-0.042522000000000004,-0.322644,0.310311,0.28729299999999997,0.261718,-1.096956,-0.006326,0.859034,0.064084,-0.883713,5
1092,0.500607,0.140576,0.388552,-0.637358,0.261718,-1.636779,0.6354310000000001,0.069137,-2.679886,-1.64972,0
1093,0.204355,-0.448263,0.349432,0.689659,0.261718,-0.391033,0.333428,-0.17615699999999998,-0.247731,-0.41540699999999997,5
1094,0.10560399999999999,0.20338499999999998,-0.023991,0.9956780000000001,0.261718,0.10726500000000001,0.408929,-0.340567,-0.933723,-0.014405000000000001,0
1095,0.15498,-0.471816,0.50947,1.205082,0.261718,1.0623360000000002,0.408929,0.201123,-0.185368,0.834674,5
1096,0.34013699999999997,0.399665,0.207175,-0.724993,0.261718,-1.096956,0.333428,-0.40729699999999996,-0.154186,-1.0402129999999998,5
1097,0.266074,0.258344,-3.210528,-0.405994,0.261718,0.771662,0.484429,-0.26115700000000003,0.064084,0.5304260000000001,0
1098,-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,-0.474083,0.144676,0.7954680000000001,0.40708,-0.388307,0
1099,0.303106,-0.134216,-0.002652,-0.624558,0.261718,0.356414,0.333428,-1.738689,-0.9649049999999999,0.236172,0
1100,0.10560399999999999,0.014957,0.37788299999999997,-0.43222200000000005,0.261718,-0.474083,-0.119577,-0.40289,0.9995280000000001,-0.231458,7
1101,0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,0.439463,0.408929,0.252341,0.032902,0.283923,0
1102,0.907954,1.4674260000000001,0.37077,-1.242027,0.708609,-1.22153,-1.365341,0.8595969999999999,1.747883,-0.250456,8
1103,-0.10424100000000001,-0.07925700000000001,0.552147,1.388496,0.6192300000000001,-0.9723809999999999,-3.9323690000000004,0.359087,0.531806,-1.7974560000000002,10
1104,0.043885,0.69801,0.022241999999999998,0.912997,0.261718,0.314889,0.446679,1.010066,0.001721,0.152751,0
1105,-0.190648,-0.691649,0.28186,-0.194472,0.17234000000000002,-0.6401819999999999,0.446679,0.500684,0.812439,-0.684923,4
1106,0.266074,-0.16562000000000002,0.32098000000000004,0.483299,0.17234000000000002,0.273364,0.371178,0.929823,0.251173,0.15934500000000001,0
1107,0.512951,-0.416858,0.125378,0.549719,0.976743,-1.3045799999999999,-0.912336,-0.7925180000000001,1.24898,-0.609193,8
1108,-0.314087,-0.024299,-1.681275,0.307284,0.261718,0.8962370000000001,0.220177,1.338653,1.03071,0.8318770000000001,4
1109,0.192011,0.085618,0.278304,-1.3473549999999999,0.261718,-1.055431,0.55993,0.5892569999999999,-0.216549,-1.1079379999999999,5
1110,0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.847807,-2.762106,-1.732457,-0.87136,-2.214455,0
1111,0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,-1.096956,-0.195078,-1.882771,-0.996086,-0.7922859999999999,5
1112,-0.252367,-0.008597,-2.044028,0.342613,0.351096,-0.764757,0.824183,0.130704,1.155435,-0.963469,4
1113,0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,0.314889,0.899684,-1.812448,-0.933723,-0.07098,5
1114,0.056228999999999994,0.054213,0.392108,-0.028960000000000003,0.261718,-1.1800059999999999,0.031425,0.460338,0.375899,-0.971727,5
1115,0.31545,-0.989994,0.157386,-2.450289,0.17234000000000002,1.685209,0.597681,-1.223307,-0.12300499999999999,1.26902,5
1116,0.15498,-0.189174,0.24629600000000001,-1.223587,0.08296100000000001,2.225032,0.52218,1.862811,0.126447,1.806269,0
1117,-0.28939899999999996,0.09346900000000001,0.402778,-0.087353,-1.436467,-0.391033,-0.044076,-0.6454850000000001,-0.5283640000000001,-0.221067,0
1118,0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.764757,0.295677,-0.425392,-0.996086,-0.729359,0
1119,1.3770200000000001,-0.063555,0.349432,0.40571999999999997,0.17234000000000002,-0.30798400000000004,0.446679,-0.451933,-0.341275,-0.397059,0
1120,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,1.0623360000000002,0.748682,0.143032,0.001721,0.6352939999999999,0
1121,2.105308,-0.07925700000000001,0.23918299999999998,-1.152363,-0.989576,-1.3045799999999999,-0.157328,-1.283146,-1.775623,-0.9971030000000001,0
1122,0.13029200000000002,0.062064,0.5059130000000001,0.41714799999999996,-1.168333,0.813187,0.6354310000000001,-0.450769,0.46944300000000005,0.478505,0
1123,-3.498799,0.391814,0.37432600000000005,-5.440122,0.261718,-0.30798400000000004,0.069175,0.211472,0.219991,-0.195654,0
1124,0.21669899999999997,0.321153,0.128935,0.491087,0.261718,0.688613,1.050686,0.031569,-0.12300499999999999,0.14821900000000002,0
1125,0.117948,-0.212727,0.23206999999999997,0.807221,-1.0789549999999999,0.605563,0.295677,0.8801379999999999,0.18880999999999998,0.504038,0
1126,-0.10424100000000001,-0.456114,0.484575,0.14380199999999999,0.261718,-0.723232,-0.081827,-0.7100029999999999,-0.996086,-0.49265699999999996,5
1127,-0.10424100000000001,-1.037102,0.388552,-1.0993110000000001,0.17234000000000002,-1.3045799999999999,1.805694,-1.5354290000000002,0.500624,-1.817793,10
1128,0.24138600000000002,-0.126364,0.41700299999999996,0.096091,0.17234000000000002,0.356414,0.484429,0.381434,0.31353600000000004,0.156633,0
1129,0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,0.190314,0.295677,0.716874,-0.247731,0.12058800000000001,0
1130,0.34013699999999997,-0.29909,0.7192970000000001,-0.43481800000000004,0.17234000000000002,-0.183409,0.257927,-0.5147609999999999,0.001721,-0.15879000000000001,3
1131,0.229043,-0.354049,0.182281,0.210878,0.261718,1.228436,0.333428,-0.340333,0.126447,1.03321,0
1132,0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.058835000000000005,0.408929,0.235431,0.032902,-0.155884,0
1133,0.25373,-2.426761,0.352988,-0.05119,-0.095795,1.643684,0.220177,-1.489842,-0.8089970000000001,1.484216,0
1134,0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,-0.183409,0.484429,0.8633049999999999,0.18880999999999998,-0.30667,0
1135,0.09326,0.42321800000000004,0.022241999999999998,-0.203782,0.08296100000000001,0.9377620000000001,0.295677,0.721476,0.18880999999999998,0.797183,0
1136,0.080916,0.588093,0.015130000000000001,0.00225,0.261718,-0.30798400000000004,0.333428,0.253312,0.095265,-0.335397,5
1137,-0.128929,0.289748,0.235627,1.0574729999999999,0.17234000000000002,-0.8062819999999999,-0.081827,-0.43172200000000005,-0.310094,-0.592931,0
1138,-0.091897,-0.189174,0.345875,0.23591199999999998,0.261718,0.231839,0.333428,0.189823,0.718895,0.141479,0
1139,-0.116585,-0.212727,-0.027547000000000002,-0.9279209999999999,0.351096,0.8962370000000001,0.333428,-0.6876359999999999,0.500624,0.731904,0
1140,-0.042522000000000004,-0.416858,0.569929,-2.224653,0.08296100000000001,1.685209,1.277188,-0.7168180000000001,-0.902542,0.877843,5
1141,-0.017834,0.132725,0.125378,1.357345,0.261718,0.813187,0.408929,0.8535780000000001,0.032902,0.607857,0
1142,0.14263599999999999,-0.29123899999999997,-3.210528,-2.167812,0.351096,-0.515608,-0.195078,-2.180604,-1.2455379999999998,-0.24256,0
1143,-0.030177999999999996,0.572391,5.083004,-0.109553,-1.257711,0.024215,0.484429,1.3402450000000001,0.905984,-0.11856199999999999,6
1144,0.327793,0.336855,-0.020434,1.086893,0.261718,-0.10036,0.295677,0.867383,0.251173,-0.12545699999999999,0
1145,1.142487,0.062064,0.125378,1.0598299999999998,0.261718,0.024215,0.220177,1.123569,-0.185368,0.032862999999999996,0
1146,0.043885,0.007106,1.348781,-1.2493969999999999,-0.185173,-0.349509,0.257927,1.530127,0.344717,-0.33414299999999997,4
1147,0.019197,-0.11851300000000001,0.345875,-1.086511,0.261718,-0.6401819999999999,0.295677,-1.225307,-1.089631,-0.613521,0
1148,-0.190648,-0.691649,0.28186,-0.194472,0.17234000000000002,-0.8062819999999999,1.5036909999999999,-0.227025,0.500624,-1.30129,4
1149,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-0.723232,0.6354310000000001,-0.702004,-0.029461,-0.855166,5
1150,-0.26471100000000003,-0.09496,0.015130000000000001,-0.597346,0.261718,-0.681707,0.371178,-0.13994700000000002,0.718895,-0.690409,0
1151,0.019197,-0.016447999999999997,0.32453699999999996,-0.20781,0.261718,-0.681707,0.6354310000000001,0.13058699999999998,0.781258,-0.807669,7
1152,-0.22768000000000002,0.289748,-0.006209,0.395814,0.261718,2.017408,0.861934,0.103328,0.126447,1.373538,0
1153,0.809204,-0.16562000000000002,0.025799000000000002,0.7121270000000001,0.887365,-0.6401819999999999,-1.516343,0.42944899999999997,1.498432,0.48053100000000004,8
1154,-0.116585,0.28189699999999995,0.17516800000000002,-0.15249000000000001,0.261718,-1.429155,0.220177,1.445282,0.656532,-1.288874,4
1155,-0.128929,0.06991499999999999,0.313868,0.5105109999999999,0.08296100000000001,2.391131,0.6354310000000001,-1.476659,-1.775623,1.8657130000000002,0
1156,0.364825,0.19553399999999999,0.17516800000000002,-0.027618,0.261718,-0.30798400000000004,-0.232828,-0.192272,0.40708,-0.010752,0
1157,-0.22768000000000002,0.109171,0.413447,0.11891700000000001,0.17234000000000002,-0.515608,0.52218,0.8445889999999999,0.282354,-0.629169,3
1158,0.25373,-0.338346,0.352988,-1.1542430000000001,0.17234000000000002,-0.474083,0.182426,0.802283,0.126447,-0.414792,5
1159,0.759828,-1.304042,-0.023991,-0.973663,-0.006417,-1.802878,0.044008,-0.06143099999999999,1.872609,-1.554569,7
1160,0.043885,0.572391,0.00446,-0.3331,0.261718,-0.847807,0.220177,1.276155,0.781258,-0.762402,6
1161,0.031541,0.2976,-3.210528,-0.5835899999999999,-0.721442,0.605563,1.0129350000000001,0.10127,0.095265,0.106206,0
1162,-0.202992,-0.377602,0.43478500000000003,0.24480300000000002,-0.721442,-1.096956,0.031425,2.137228,1.061891,-0.88669,4
1163,-0.16596,0.007106,-2.1720580000000003,-0.165858,0.261718,-1.1800059999999999,0.408929,1.4080629999999998,0.718895,-1.152385,4
1164,0.31545,0.540986,0.029355000000000003,-0.395163,0.261718,-0.515608,-0.044076,-0.011106,0.064084,-0.32327,0
1165,0.24138600000000002,-0.322644,0.28186,0.27461199999999997,0.261718,-0.598658,0.408929,1.049189,0.126447,-0.6314350000000001,5
1166,0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,-0.30798400000000004,0.106925,0.820902,0.18880999999999998,-0.22001700000000002,0
1167,-0.054866,-0.220579,0.466793,-0.21696999999999997,0.17234000000000002,1.145386,0.9751850000000001,-0.944425,-0.278912,0.580335,7
1168,0.45123199999999997,-0.26768600000000004,0.335206,-0.8313360000000001,0.261718,-1.2630549999999998,0.069175,-2.6264979999999998,-2.804611,-1.055125,4
1169,0.031541,0.446772,0.072032,0.600056,0.261718,0.231839,-0.081827,-0.13785,-0.091823,0.382389,0
1170,0.25373,-2.426761,0.352988,-0.05119,-0.095795,1.394535,0.182426,-0.627371,-0.278912,1.278519,0
1171,0.15498,0.595945,0.036468,-0.126143,0.261718,-0.10036,-2.950858,-0.31598699999999996,0.157628,-1.657013,0
1172,0.15498,-0.16562000000000002,-3.210528,-1.3206799999999999,-0.185173,-0.391033,-2.6488549999999997,0.045159,0.251173,-2.195986,0
1173,-0.672058,0.06991499999999999,0.395665,1.1036620000000001,0.261718,0.688613,0.257927,0.8650909999999999,0.9371649999999999,0.602106,4
1174,-0.48690100000000003,-0.259834,-3.210528,0.221798,0.351096,0.06573999999999999,0.031425,0.9371809999999999,0.251173,0.158742,4
1175,-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.681707,0.220177,-0.64568,-0.497183,-0.617861,5
1176,0.068573,-0.20487600000000003,0.424116,1.412158,0.261718,0.605563,0.52218,1.451689,0.344717,0.366609,0
1177,-0.178304,0.014957,0.26407800000000003,0.582361,0.17234000000000002,1.394535,0.069175,-0.7216130000000001,-0.43482,1.361459,5
1178,-0.153617,9.65621,0.05425,0.56598,-1.0789549999999999,1.35301,0.257927,-0.311598,-0.091823,1.204887,5
1179,0.29076199999999996,0.109171,-0.112901,0.221262,0.261718,0.564038,0.446679,-0.437217,0.095265,0.376193,0
1180,0.056228999999999994,0.48602799999999996,0.10404000000000001,-0.053337999999999997,0.261718,-0.515608,0.52218,0.226266,0.438262,-0.606324,6
1181,0.29076199999999996,-0.189174,0.07914500000000001,-0.085921,0.976743,0.771662,-1.1010879999999998,-0.9616459999999999,0.344717,1.609385,8
1182,-0.00549,-0.322644,0.100483,-0.519439,0.261718,-1.096956,-0.044076,0.012425,0.7500760000000001,-0.8645209999999999,0
1183,-0.042522000000000004,0.10132000000000001,0.288973,0.7221529999999999,0.261718,0.273364,0.333428,0.894797,0.032902,0.176379,0
1184,-0.252367,-0.008597,-2.044028,0.342613,0.351096,-0.515608,0.484429,0.995136,2.371513,-0.589013,10
1185,0.47591999999999995,-0.43256000000000006,0.11470899999999999,-0.8709600000000001,0.976743,-1.3045799999999999,-1.138838,-1.660639,0.31353600000000004,-0.46601499999999996,8
1186,0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.10726500000000001,0.484429,-0.311521,0.31353600000000004,-0.046833,0
1187,0.14263599999999999,0.164129,0.20006300000000002,-0.249732,0.261718,-0.22493400000000002,0.182426,-0.021319,0.251173,-0.163588,0
1188,0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,0.9792860000000001,0.673182,0.41768299999999997,-0.216549,0.615536,0
1189,0.204355,-0.134216,0.043581,-0.6548729999999999,0.261718,0.854712,0.748682,-1.4931809999999999,-0.497183,0.454829,5
1190,-0.042522000000000004,0.187683,0.22495700000000002,0.290963,0.261718,-0.14188399999999998,0.220177,0.659269,0.438262,-0.112751,0
1191,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.647088,0.710932,0.278436,0.001721,0.303429,5
1192,-0.128929,0.21123699999999998,0.075589,0.526356,0.261718,2.183507,0.295677,-0.670667,-0.278912,1.912873,0
1193,0.031541,0.36826,-0.027547000000000002,0.23713499999999998,0.17234000000000002,-0.30798400000000004,-0.006326,-0.07094500000000001,0.375899,-0.157668,0
1194,0.117948,0.556689,-0.009765000000000001,-0.5726100000000001,0.261718,-1.3461049999999999,0.257927,-1.134307,-0.9649049999999999,-1.2336850000000001,5
1195,0.10560399999999999,-0.251983,0.466793,0.287084,0.261718,0.397939,0.295677,0.20124,0.40708,0.323307,0
1196,-0.042522000000000004,-0.29909,0.182281,1.151314,0.261718,-0.847807,0.937434,-2.833039,-3.085245,-1.096775,0
1197,-0.030177999999999996,-0.063555,0.285416,-1.278877,0.17234000000000002,-0.183409,-0.006326,-0.289931,-0.746634,-0.055875,0
1198,0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,-0.391033,0.748682,0.12377200000000001,0.438262,-0.630242,6
1199,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.22493400000000002,-0.119577,0.829852,0.282354,-0.024121,5
1200,0.14263599999999999,0.20338499999999998,-0.006209,-0.8348270000000001,0.261718,2.391131,0.861934,-0.638263,-0.902542,1.736361,0
1201,0.24138600000000002,-0.126364,0.41700299999999996,0.096091,0.17234000000000002,-0.515608,-2.724356,1.342012,0.812439,-2.0882490000000002,0
1202,0.09326,0.148427,0.17161099999999999,0.9707040000000001,0.17234000000000002,0.854712,0.6354310000000001,0.269291,-0.5283640000000001,0.524954,0
1203,-3.498799,2.880639,0.44189799999999996,-0.295325,-4.9222150000000005,-1.429155,0.446679,0.27012600000000003,-3.1164259999999997,-1.389377,0
1204,-0.116585,-0.338346,-3.210528,-0.8658290000000001,-1.168333,1.9343580000000002,-0.232828,-1.048102,-1.214356,2.101523,0
1205,-3.4370800000000004,-0.024299,5.196809,-1.63562,-3.3134080000000004,-1.2630549999999998,-6.008642,3.033657,-3.8336,-3.9163379999999997,0
1206,0.13029200000000002,0.062064,0.5059130000000001,0.41714799999999996,-1.168333,0.397939,0.446679,1.120948,0.62535,0.226673,0
1207,0.006853,0.038511000000000004,-0.376075,0.9638110000000001,-0.006417,0.854712,0.144676,0.5947319999999999,0.219991,0.8555889999999999,0
1208,-0.28939899999999996,-0.424709,0.107596,0.666147,0.17234000000000002,1.0208110000000001,-0.044076,-0.169439,0.18880999999999998,1.081214,4
1209,-0.10424100000000001,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-0.10036,0.673182,0.697673,0.968347,-0.328996,7
1210,-0.042522000000000004,0.140576,0.089814,0.07231,0.261718,1.0623360000000002,0.446679,-0.8462799999999999,-0.403638,0.813481,5
1211,-0.26471100000000003,0.156278,0.402778,1.483948,0.17234000000000002,-0.01731,0.333428,0.80205,1.529613,-0.060455999999999996,10
1212,-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,0.564038,0.899684,0.225548,0.562987,0.133463,4
1213,-0.042522000000000004,-0.17347100000000001,0.644613,0.089437,-0.989576,1.8928330000000002,-0.006326,-1.1559549999999998,0.18880999999999998,1.9550290000000001,0
1214,0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,-0.681707,0.257927,-0.869539,-0.310094,-0.6345569999999999,5
1215,-0.28939899999999996,0.8314799999999999,0.157386,0.987562,0.529852,-0.432558,-1.440842,-1.50485,-1.089631,0.521071,11
1216,-0.042522000000000004,-0.189174,0.33165,-0.664392,0.261718,-0.8062819999999999,0.144676,-0.40867600000000004,0.40708,-0.7009449999999999,0
1217,0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.723232,-1.025587,-1.223929,0.531806,0.046449000000000004,8
1218,-0.33877399999999996,-0.197025,0.530808,1.1462709999999998,0.708609,0.605563,-0.49708100000000005,-0.290261,0.344717,1.007363,11
1219,0.10560399999999999,-0.189174,0.164499,-0.683757,0.261718,-0.391033,0.55993,0.858917,0.562987,-0.52523,0
1220,-3.498799,0.164129,0.715741,-0.37851399999999996,-4.9222150000000005,-1.5537290000000001,0.6354310000000001,-0.111795,-2.929337,-1.56525,4
1221,0.13029200000000002,-0.126364,0.27119099999999996,0.816262,0.261718,0.813187,-0.006326,0.39774299999999996,0.251173,0.8744559999999999,0
1222,0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.190314,0.748682,0.270611,-0.278912,-0.104156,0
1223,0.031541,0.20338499999999998,0.086258,0.045008,0.17234000000000002,-0.432558,0.55993,-0.051257000000000004,0.126447,-0.565469,0
1224,-0.252367,0.09346900000000001,0.23918299999999998,-0.021440999999999998,0.17234000000000002,1.643684,0.824183,-0.816225,-0.466001,1.096125,0
1225,0.17966700000000002,-0.17347100000000001,0.121822,-1.139205,0.17234000000000002,-0.764757,0.484429,-1.220337,-0.403638,-0.808368,0
1226,0.068573,-0.197025,0.032912000000000004,0.615571,0.08296100000000001,-0.01731,0.182426,0.744891,0.282354,0.024931000000000002,0
1227,0.278418,-0.197025,0.23918299999999998,-0.73839,0.261718,-0.266459,0.144676,-0.008699,-0.060641999999999995,-0.198487,5
1228,0.068573,0.22693899999999997,0.015130000000000001,-0.6098180000000001,-1.0789549999999999,0.397939,0.069175,-0.36404000000000003,0.344717,0.445655,6
1229,0.14263599999999999,0.06991499999999999,0.399221,0.5680390000000001,-1.168333,0.14879,-0.044076,0.399762,0.282354,0.27881100000000003,0
1230,0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,-1.3045799999999999,-2.573354,-1.5892680000000001,-1.9627119999999998,-2.44801,0
1231,-0.017834,-0.22843000000000002,0.37077,1.293671,0.17234000000000002,1.9343580000000002,0.257927,0.568948,1.217798,1.715988,10
1232,0.364825,-0.000745,-0.052441999999999996,1.293223,0.976743,0.688613,-1.554093,-0.405433,0.781258,1.880336,8
1233,0.29076199999999996,0.077766,0.11826500000000001,0.275805,0.261718,-0.6401819999999999,0.106925,0.047412,-0.310094,-0.519515,0
1234,0.698109,-0.369751,0.185837,-0.92264,0.976743,-1.470679,-1.365341,-1.918884,-1.900349,-0.514597,8
1235,0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,0.06573999999999999,0.371178,-1.324733,-1.93153,-0.011066,5
1236,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,1.186911,0.031425,-0.054287,-0.310094,1.198498,0
1237,-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,0.439463,0.333428,-0.099038,0.31353600000000004,0.319438,0
1238,-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,-0.432558,-1.138838,1.735775,2.963961,0.40927199999999997,10
1239,-0.141273,-1.201976,0.6126050000000001,-0.518872,0.17234000000000002,-0.30798400000000004,0.446679,-0.449196,-0.996086,-0.39773400000000003,0
1240,-0.128929,-0.409007,0.17516800000000002,-0.256565,0.08296100000000001,-0.22493400000000002,0.824183,1.491472,1.155435,-0.508822,4
1241,0.10560399999999999,-0.087108,0.367214,1.522618,0.261718,0.314889,0.106925,2.110745,0.8748020000000001,0.377773,0
1242,-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-0.557133,0.52218,-0.27022399999999996,0.594169,-0.656943,6
1243,0.21669899999999997,-0.29123899999999997,0.349432,0.5071100000000001,0.261718,1.228436,0.52218,-0.274496,-0.12300499999999999,0.92258,0
1244,-0.573307,0.37611100000000003,0.057807000000000004,0.047395,0.261718,-0.9308559999999999,0.144676,0.07071000000000001,0.62535,-0.799821,4
1245,-0.091897,-0.11851300000000001,0.189393,1.280303,0.261718,0.9377620000000001,-0.157328,1.404121,0.438262,1.123129,0
1246,-0.00549,-0.071406,0.352988,-0.20667600000000003,0.261718,-1.429155,0.295677,0.80537,0.968347,-1.318023,7
